personen_id;schreibweisen;quelle;anzahl_nennungen;erste_nennung;letzte_nennung;nennungsspanne_jahre;nennung_in_urkunden;nennung_in_buergerbuch;nennung_in_verlassenschaften;soziale_gruppe;beruf;unsicherheit_anmerkung
matthaeus_poxeder;Matheus Poxeder;Bürgerbuch;1;1555;1555;0;;BB-0631;;buerger;Schneider;
matthaeus_pruggner;Matheus Pruggner;Bürgerbuch;1;1560;1560;0;;BB-0875;;buerger;Hauer;
matthaeus_schmidtpaur;Matheus Schmidtpaur;Bürgerbuch;2;1582;1582;0;;BB-1910|BB-1923;;buerger;;
matthaeus_spaudl;Mathes Spaudl;Bürgerbuch;1;1569;1569;0;;BB-1354;;buerger;Hauer;
matthaeus_stadler;Matthäus Stadler;Bürgerbuch;1;1553;1553;0;;BB-0507;;buerger;Kammmacher;
matthaeus_steuber;Mathes Steuber;Bürgerbuch;1;1605;1605;0;;BB-2415;;buerger;;
matthaeus_strasser;Mathusz Strasser;Bürgerbuch;1;1549;1549;0;;BB-0325;;buerger;;
matthaeus_sulzpeck;Matheus Sulzpeckh;Bürgerbuch;2;1555;1558;3;;BB-0639|BB-0782;;buerger;Schiffmann;
matthaeus_sume;Matthäus Sume;Bürgerbuch;1;1549;1549;0;;BB-0300;;buerger;Schreiber;
matthaeus_tenerl;Matheusz Tenerl;Bürgerbuch;1;1573;1573;0;;BB-1419;;buerger;;
matthaeus_weingartner;Mathes Weingartner;Bürgerbuch;1;1602;1602;0;;BB-2389;;buerger;;
matthaeus_weishaepl;Matheuß Weishapl|Matheuß Weishäpl|Mathias Weißhapl;Bürgerbuch;3;1561;1563;2;;BB-0930|BB-0948|BB-1007;;buerger;;
matthaeus_widman;Matheus Widman;Bürgerbuch;2;1575;1575;0;;BB-1549|BB-1562;;buerger;Gürtler;
matthaeus_zwickl;Matheusz Zwickhl;Bürgerbuch;2;1581;1581;0;;BB-1862|BB-1883;;buerger;;
matthes_prissl;Matthes Prißl;Bürgerbuch;1;1614;1614;0;;BB-2577;;buerger;Riemer, Sporer;
matthes_seltenreich;Matthes Seltenreich;Bürgerbuch;1;1614;1614;0;;BB-2570;;buerger;Zinngießer;
matthia_loibrecht;Matthia Loibrecht;Urkunden;1;1693;1693;0;StAK-Stein-2053;;;buerger;;
matthias_burckl;Mathiaß Burckhl;Bürgerbuch;1;1622;1622;0;;BB-2712;;buerger;Zimmermann;
matthias_corvinus;Matthias Corvinus;Urkunden;6;1485;1488;3;StaAKr-0489|StaAKr-0491|StaAKr-0494|StaAKr-0503|StaAKr-0506|StaAKr-0515;;;buerger;;
matthias_eilbl;Matheß Eilbl;Bürgerbuch;1;1621;1621;0;;BB-2660;;buerger;;
matthias_franckstainer;Matheß Franckhstainer;Bürgerbuch;1;1596;1596;0;;BB-2270;;buerger;Gürtler;
matthias_herman;Mathesz Herman;Bürgerbuch;1;1569;1569;0;;BB-1332;;buerger;Schlosser;
matthias_i;Matthias|Matthias I.;Urkunden;3;1599;1606;7;StaAKr-0832|StaAKr-0834|StAK-Stein-2037;;;dynastie;;
matthias_koch;Mathias Khoch;Bürgerbuch;1;1563;1563;0;;BB-0991;;buerger;Apotheker;
matthias_list;Mathias List;Bürgerbuch;1;1538;1538;0;;BB-0031;;buerger;Lederer;
matthias_millner;Matthias Millner;Bürgerbuch;1;1614;1614;0;;BB-2578;;buerger;Leineweber;
matthias_muellner;Matheß Mülner;Bürgerbuch;1;1578;1578;0;;BB-1770;;buerger;;
matthias_nagl;Mathias Nägl|Mathiasz Nägl;Bürgerbuch;2;1576;1576;0;;BB-1598|BB-1626;;buerger;Wagner;
matthias_payrhaimer;Mathias Payrhaimer;Bürgerbuch;1;1552;1552;0;;BB-0471;;buerger;;
matthias_purckholzer;Mathiasz Purckholzer;Bürgerbuch;1;1611;1611;0;;BB-2495;;buerger;;
matthias_resch;Mathias Resch;Bürgerbuch;1;1568;1568;0;;BB-1268;;buerger;Doktor;
matthias_ring;Matthias Ring;Bürgerbuch;1;1607;1607;0;;BB-2437;;buerger;Bader;
matthias_roemer;Mathiasz Römer;Bürgerbuch;1;1576;1576;0;;BB-1620;;buerger;;
matthias_schmidt;Matheß Schmidt;Bürgerbuch;1;1596;1596;0;;BB-2291;;buerger;Bürstenbinder;
matthias_seltenteich;Matthias Seltenteich;Bürgerbuch;1;1614;1614;0;;BB-2593;;buerger;Wagner;
matthias_soltenreich;Matheuß Soltenreich;Bürgerbuch;1;1592;1592;0;;BB-2218;;buerger;;
matthias_syfridt;Mathiaß Syfridt;Bürgerbuch;1;1622;1622;0;;BB-2713;;buerger;;
matthias_thryer;Mathias Thryer;Bürgerbuch;1;1574;1574;0;;BB-1519;;buerger;;
matthias_till;Matheuß Till;Bürgerbuch;1;1592;1592;0;;BB-2220;;buerger;Taschner;
matthias_troyer;Mathias Troyer;Bürgerbuch;2;1574;1574;0;;BB-1478|BB-1482;;buerger;;
matthias_wallnreutter;Matthias Wallnreutter;Bürgerbuch;1;1613;1613;0;;BB-2559;;buerger;;
matthias_wapler;Matheuß Wapler;Bürgerbuch;1;1592;1592;0;;BB-2216;;buerger;;
matthias_zehe;Mathesz Zehe;Bürgerbuch;1;1611;1611;0;;BB-2486;;buerger;;
maximilian_i;Maximilian I.;Urkunden;39;1485;1519;34;StaAKr-0491|StaAKr-0530|StaAKr-0531|StaAKr-0532|StaAKr-0533|StaAKr-0534|StaAKr-0538|StaAKr-0544|StaAKr-0548|StaAKr-0550|StaAKr-0554|StaAKr-0556|StaAKr-0560|StaAKr-0561|StaAKr-0562|StaAKr-0563|StaAKr-0564|StaAKr-0571|StaAKr-0573|StaAKr-0575|StaAKr-0577|StaAKr-0582|StaAKr-0583|StaAKr-0584|StaAKr-0585|StaAKr-0587|StaAKr-0588|StaAKr-0589|StaAKr-0591|StaAKr-0592|StaAKr-0595|StaAKr-0597|StaAKr-0604|StaAKr-0605|StaAKr-0553a|StAK-Stein-2022|StAK-UrkKr-0567|StAK- Stein-2023|StAK- Stein-2024;;;dynastie;;
maximilian_i_bayern;Maximilian;Urkunden;1;1598;1598;0;StaAKr-0831;;;buerger;;
maximilian_ii;Maximilian II.;Urkunden;6;1565;1573;8;StaAKr-0821|StaAKr-0822|StaAKr-0823|StaAKr-0824|StaAKr-0825a|StAK-Stein-2030;;;dynastie;;
maximilian_pranntner;Maximilian Pranntner;Bürgerbuch;1;1547;1547;0;;BB-0222;;buerger;;
maximilian_wimberger;Maximilian Wimberger;Urkunden;1;1538;1538;0;StaAKr-0755;;;buerger;;
maximilian_wolling;Maximilian Wolling;Bürgerbuch;1;1589;1589;0;;BB-2179;;buerger;;
mechthild_huelben;Mechthild Hülben;Urkunden;1;1322;1322;0;StAK-UrkKr-0011;;;buerger;;
meinhart_sachsengang;Meinhart Sachsengang;Urkunden;1;1430;1430;0;StaAKr-0227;;;buerger;;
melchior_behaimb;Melchior Behams;Bürgerbuch;2;1571;1579;8;;BB-1378|BB-1781;;buerger;Nadler;
melchior_duell;Melchior Düll;Bürgerbuch;1;1589;1589;0;;BB-2136;;buerger;Kummetmacher;
melchior_duellwagner;Melhior Düllwagner;Bürgerbuch;1;1577;1577;0;;BB-1688;;buerger;;
melchior_gerber;Melchior Gerber|Melchior Gärber;Bürgerbuch;2;1565;1565;0;;BB-1035|BB-1067;;buerger;Weißgerber;
melchior_hainzlman;Melchior Hainzlman;Bürgerbuch;2;1567;1567;0;;BB-1137|BB-1195;;buerger;Sporer;
melchior_huebmer;Melchior Huebmer;Bürgerbuch;2;1554;1554;0;;BB-0554|BB-0569;;buerger;Gürtler;
melchior_klesafft;Melchior Khlesafft;Bürgerbuch;1;1589;1589;0;;BB-2186;;buerger;Schneider;
melchior_klesannfft;Melchort Khlesannfft;Bürgerbuch;1;1589;1589;0;;BB-2139;;buerger;Schneider;
melchior_konner;Melichior Khonner;Bürgerbuch;1;1561;1561;0;;BB-0903;;buerger;Gürtler;
melchior_lindtner;Melchior Lindtners;Bürgerbuch;1;1623;1623;0;;BB-2753;;buerger;;
melchior_mesmuelner;Mechior Mesmülner;Bürgerbuch;1;1611;1611;0;;BB-2501;;buerger;;
melchior_mittermayr;Melchior Mittermayr;Bürgerbuch;2;1624;1624;0;;BB-2777|BB-2781;;buerger;;
melchior_muellner;Melchior Müllner;Bürgerbuch;1;1616;1616;0;;BB-2633;;buerger;Hosenstricker;
melchior_pellinger;Melchior Pellinger;Urkunden;1;1490;1490;0;StaAKr-0531;;;buerger;;
melchior_salzhueber;Melchior Salzhueber;Bürgerbuch;2;1582;1582;0;;BB-1919|BB-1950;;buerger;Schuster;
melchior_tuell;Melchior Tüll;Bürgerbuch;1;1583;1583;0;;BB-1958;;buerger;Binder;
melchior_vnkhaut;Melchior Vnkhaut;Bürgerbuch;1;1571;1571;0;;BB-1367;;buerger;Kupferschmied;
melchiors_tilln;Melchiors Tilln;Bürgerbuch;1;1589;1589;0;;BB-2132;;buerger;Riemer;
merten_auer;Merten Auer;Urkunden;1;1526;1526;0;StaAKr-0671i;;;buerger;;
mertl_watsas;Mertl Watsas;Urkunden;1;1457;1457;0;StaAKr-0347;;;buerger;;
mertt_peck;Mertt Peck;Urkunden;1;1408;1408;0;StaAKr-0156;;;buerger;;
merttn_burger;Merttn Burger;Urkunden;1;1468;1468;0;StaAKr-0410;;;buerger;;
metthaeus_oechslmair;Metheus Öchslmair;Bürgerbuch;1;1585;1585;0;;BB-2048;;buerger;;
michaeel_prinz;Michäel Prinz;Bürgerbuch;1;1588;1588;0;;BB-2119;;buerger;Schuster;
michaeel_roesler;Michäel Rösler;Bürgerbuch;1;1578;1578;0;;BB-1735;;buerger;Hutmacher;
michael_aichperger;Michael Aichperger;Bürgerbuch;1;1601;1601;0;;BB-2377;;buerger;Hauer;
michael_arnstorffer;Michel Arnstorffer;Bürgerbuch;1;1547;1547;0;;BB-0223;;buerger;Tischler;
michael_behaim;Michel Behaim;Bürgerbuch;1;1555;1555;0;;BB-0641;;buerger;;
michael_bruckmair;Michl Pruckhmair;Bürgerbuch;1;1558;1558;0;;BB-0772;;buerger;Kupferschmied;
michael_buettenpeck;Michaell Buettenpeckh;Bürgerbuch;1;1614;1614;0;;BB-2585;;buerger;;
michael_damb;Michl Damb;Bürgerbuch;1;1569;1569;0;;BB-1314;;buerger;Schneider;
michael_dusaer;Michel Dusär;Bürgerbuch;2;1578;1578;0;;BB-1723|BB-1740;;buerger;Maler;
michael_eder;Michael Eder;Bürgerbuch;1;1600;1600;0;;BB-2357;;buerger;;
michael_eggl;Michael Eggl;Bürgerbuch;1;1571;1571;0;;BB-1368;;buerger;Zimmermann;
michael_estm;Michel Estm;Bürgerbuch;1;1605;1605;0;;BB-2414;;buerger;;
michael_faeger;Michel Fäger;Bürgerbuch;1;1592;1592;0;;BB-2195;;buerger;Bäcker;
michael_fellnkhessl;Michael Fellnkhössl|Michaelln Fellnkhessl;Bürgerbuch;2;1555;1555;0;;BB-0608|BB-0635;;buerger;Klampferer;
michael_fleischman;Michl Fleischman;Bürgerbuch;2;1583;1583;0;;BB-1960|BB-1993;;buerger;Büchsenmacher;
michael_friesinger;Michl Friesinger;Bürgerbuch;1;1560;1560;0;;BB-0878;;buerger;Hauer;
michael_gainz;Michael Gainz;Bürgerbuch;1;1576;1576;0;;BB-1634;;buerger;;
michael_gartner;Michel Gartner;Bürgerbuch;1;1566;1566;0;;BB-1123;;buerger;Hauer;
michael_gerla;Michel Gerla;Bürgerbuch;2;1582;1582;0;;BB-1912|BB-1924;;buerger;;
michael_gierlach;Michel Gierlach|Michel Gierloch;Bürgerbuch;2;1552;1552;0;;BB-0450|BB-0468;;buerger;Schuster;
michael_haas;Michael Haas;Bürgerbuch;1;1601;1601;0;;BB-2376;;buerger;Passamentwürcher;
michael_henrich;Michel Henrich;Bürgerbuch;1;1578;1578;0;;BB-1767;;buerger;;
michael_hiersch;Michl Hiersch;Bürgerbuch;1;1550;1550;0;;BB-0348;;buerger;;
michael_hoepper;Michel Höpper;Bürgerbuch;1;1587;1587;0;;BB-2085;;buerger;Flecksieder;
michael_hoffpauer;Michel Hoffpaur;Bürgerbuch;1;1541;1541;0;;BB-0083;;buerger;;
michael_holzapfl;Michl Holzapfl;Bürgerbuch;1;1563;1563;0;;BB-0994;;buerger;Lebzelter;
michael_huetstokh;Michl Huetstockh|Michl Huetstokh;Bürgerbuch;2;1584;1584;0;;BB-1999|BB-2032;;buerger;;
michael_hunger;Michael Hunger;Bürgerbuch;1;1595;1595;0;;BB-2256;;buerger;;
michael_kaiser;Michael Khaiser;Bürgerbuch;2;1555;1555;0;;BB-0594|BB-0609;;buerger;Hutmacher;
michael_kegl;Michel Kegl;Bürgerbuch;2;1552;1558;6;;BB-0460|BB-0746;;buerger;Seiler, Schiffmann;
michael_kemetler;Michail Kemetler|Michl Kemater;Bürgerbuch;2;1576;1576;0;;BB-1596|BB-1622;;buerger;Schneider;
michael_kindler;Michel Kindler;Bürgerbuch;1;1549;1549;0;;BB-0297;;buerger;Kürschner;
michael_kleefelt;Michael Klainfelt|Michael Kleefelt;Bürgerbuch;2;1575;1575;0;;BB-1554|BB-1567;;buerger;Kleinschmied;
michael_klepaemb;Michael Klepämb;Bürgerbuch;1;1564;1564;0;;BB-1010;;buerger;Weber;
michael_klepaum;Michael Klepaum;Bürgerbuch;2;1551;1552;1;;BB-0426|BB-0454;;buerger;Leineweber;
michael_klerbaum;Michael Klerbaum;Bürgerbuch;4;1557;1560;3;;BB-0692|BB-0709|BB-0821|BB-0833;;buerger;Binder;
michael_kolderer;Michel Kolderer;Bürgerbuch;1;1547;1547;0;;BB-0225;;buerger;;
michael_kopmaeger;Michel Khopmäger;Bürgerbuch;1;1596;1596;0;;BB-2274;;buerger;Kürschner;
michael_kunig;Michel Kunig;Bürgerbuch;3;1550;1551;1;;BB-0347|BB-0408|BB-0411;;buerger;Kartenmaler;
michael_laschmauchausee;Michael Laschmauchausee;Bürgerbuch;1;1551;1551;0;;BB-0440;;buerger;Hofmeister;
michael_maebl;Michael Mäbl;Bürgerbuch;2;1574;1574;0;;BB-1484|BB-1512;;buerger;;
michael_marths;Michael Marths;Bürgerbuch;1;1574;1574;0;;BB-1489;;buerger;Klampferer;
michael_mauckhart;Michael Mauckhart;Bürgerbuch;1;1589;1589;0;;BB-2147;;buerger;Wollschläger;
michael_meier;Michael Meier;Urkunden;1;1563;1563;0;StaAKr-0878;;;buerger;;
michael_muellner;Michael Mülner;Bürgerbuch;1;1600;1600;0;;BB-2361;;buerger;;
michael_neuchamb;Michael Neuchamb;Bürgerbuch;1;1607;1607;0;;BB-2439;;buerger;Ziegler;
michael_ortner;Michael Orttner;Bürgerbuch;2;1573;1574;1;;BB-1445|BB-1537;;buerger;;
michael_ostermair;Michael Ostermair;Bürgerbuch;2;1574;1574;0;;BB-1485|BB-1539;;buerger;;
michael_peuger;Michael Peuger;Bürgerbuch;3;1566;1582;16;;BB-1084|BB-1719|BB-1917;;buerger;Hufschmied;
michael_pichlmayr;Michael Pichlmayr;Bürgerbuch;1;1611;1611;0;;BB-2482;;buerger;Kupferschmied;
michael_poiger;Michael Poiger|Michel Poiger|Michl Perger;Bürgerbuch;3;1559;1559;0;;BB-0790|BB-0793|BB-0808;;buerger;Tischler;
michael_pruckner;Michel Pruckhner;Bürgerbuch;2;1539;1567;28;;BB-0062|BB-1150;;buerger;Sattler;
michael_pruggmair;Michael Pruggmair;Bürgerbuch;1;1558;1558;0;;BB-0749;;buerger;Kupferschmied;
michael_prusch;Michel Prusch;Bürgerbuch;1;1548;1548;0;;BB-0244;;buerger;Weißgerber;
michael_puechler;Michael Pücher|Michael Püchler;Urkunden;9;1523;1531;8;StaAKr-0666|StaAKr-0671|StaAKr-0704|StaAKr-0706|StaAKr-0671i|StaAKr-0708a|StaAKr-0714b|StaAKr-0714c|StAK-UrkKR-0644;;;buerger;;
michael_ralnchossl;Michael Ralnchoßl;Bürgerbuch;1;1565;1565;0;;BB-1044;;buerger;;
michael_rath;Michl Rath;Bürgerbuch;2;1584;1584;0;;BB-1994|BB-2009;;buerger;Tischler;
michael_rattenberger;Michl Rättenperger;Bürgerbuch;1;1584;1584;0;;BB-2005;;buerger;;
michael_reimbzweig;Michel Reimbzweig;Bürgerbuch;2;1578;1578;0;;BB-1720|BB-1766;;buerger;Fleischhacker;
michael_rindsmaul;Michael Rindsmaul;Urkunden;1;1566;1566;0;StaAKr-0879;;;buerger;;
michael_rodig;Michel Rodig;Bürgerbuch;1;1554;1554;0;;BB-0556;;buerger;Tischler;
michael_rody;Michael Rhody|Michael Rody;Bürgerbuch;2;1554;1554;0;;BB-0560|BB-0572;;buerger;Tischler;
michael_roerl;Michael Rörl;Bürgerbuch;1;1614;1614;0;;BB-2625;;buerger;;
michael_roesler;Michäel Rösler;Bürgerbuch;1;1578;1578;0;;BB-1751;;buerger;Hutmacher;
michael_rogl;Michael Rogl;Bürgerbuch;1;1565;1565;0;;BB-1046;;buerger;Hauer;
michael_rohrer;Michael Rohrer;Bürgerbuch;1;1622;1622;0;;BB-2677;;buerger;;
michael_rorer;Michel Rorer;Bürgerbuch;1;1539;1539;0;;BB-0055;;buerger;Goldschmied;
michael_ruedlsperger;Michl Ruedlsperger;Bürgerbuch;1;1569;1569;0;;BB-1331;;buerger;Bäcker;
michael_sacherl;Michael Sacherl;Bürgerbuch;1;1557;1557;0;;BB-0702;;buerger;Sporer;
michael_sandler;Michael Sandler;Urkunden;1;1530;1530;0;StaAKr-0705a;;;buerger;;
michael_schaufler;Michael Schaufler;Bürgerbuch;1;1611;1611;0;;BB-2522;;buerger;;
michael_seiler;Michael Seiler;Bürgerbuch;1;1555;1555;0;;BB-0604;;buerger;Drechsler;
michael_sohern;Michaelln Sohern;Bürgerbuch;1;1556;1556;0;;BB-0654;;buerger;;
michael_staininger;Michal Steininger;Bürgerbuch;1;1596;1596;0;;BB-2286;;buerger;Kramer;
michael_taempl;Michael Tämpl;Bürgerbuch;1;1611;1611;0;;BB-2514;;buerger;;
michael_taninger;Michaell Taninger|Michel Taninger;Bürgerbuch;2;1561;1561;0;;BB-0897|BB-0907;;buerger;;
michael_tell;Michael Tell;Urkunden;1;1399;1399;0;StaAKr-0100;;;buerger;;
michael_thamb;Michl Thomb;Bürgerbuch;1;1567;1567;0;;BB-1136;;buerger;Schneider;
michael_traubinger;Michael Traubinger;Urkunden;1;1447;1447;0;StAK-UrkKr-0290;;;buerger;;
michael_veigell;Michl Veigell;Bürgerbuch;1;1569;1569;0;;BB-1351;;buerger;;
michael_von_sebarn;Michael von Sebarn;Urkunden;1;1401;1401;0;StaAKr-0115;;;buerger;;
michael_waeblinger;Michael Wäblinger;Bürgerbuch;1;1589;1589;0;;BB-2133;;buerger;Binder;
michael_wager;Michael Wager;Bürgerbuch;1;1582;1582;0;;BB-1916;;buerger;;
michael_wagner;Michael Wagner;Urkunden;1;1430;1430;0;StAK-UrkKr-0224;;;buerger;;
michael_waiblinger;Michel Weiblinger|Michäel Waiblinger;Bürgerbuch;2;1578;1578;0;;BB-1736|BB-1757;;buerger;Binder;
michael_waldner;Michael Waldner;Urkunden;1;1430;1430;0;StAK-UrkKr-0224;;;buerger;;
michael_walfseder;Michael Walfeder|Michael Walfseder;Bürgerbuch;2;1589;1589;0;;BB-2136|BB-2158;;buerger;Kummetmacher;
michael_weilpacher;Micheln Weilpacher;Bürgerbuch;1;1563;1563;0;;BB-0977;;buerger;;
michael_wetz;Michael Wetz;Urkunden;1;1401;1401;0;StaAKr-0116;;;buerger;;
michael_widmer;Michael Wibmer;Bürgerbuch;1;1560;1560;0;;BB-0873;;buerger;Fasszieher;
michael_wolz;Michael Wolz;Bürgerbuch;2;1581;1581;0;;BB-1867|BB-1888;;buerger;;
michael_zwetler;Michel Zwettler;Bürgerbuch;1;1551;1551;0;;BB-0379;;buerger;;
michaell_klerbaum;Michaell Klerbaum;Bürgerbuch;1;1563;1563;0;;BB-0972;;buerger;Sieber;
michaelll_kleepaemb;Michaelll Kleepämb;Bürgerbuch;1;1562;1562;0;;BB-0944;;buerger;Bäcker;
michaeln_prinz;Michaeln Prinz;Bürgerbuch;1;1588;1588;0;;BB-2099;;buerger;;
michal_puerchenegger;Michal Pürchenegckher;Bürgerbuch;1;1597;1597;0;;BB-2321;;buerger;Bäcker;
michel_ackerl;Michel Ackerl;Urkunden;1;1539;1539;0;StaAKr-0774;;;buerger;;
michel_behaim;Michel Behaim;Urkunden;1;1539;1539;0;StaAKr-0771;;;buerger;;
michel_fleischhacker;Michel Fleischhacker;Urkunden;1;1439;1439;0;StaAKr-0272;;;buerger;;
michel_geiokramer;Michael Genkrammer|Michel Geiokramer;Urkunden;2;1398;1406;8;StaAKr-0092|StaAKr-0135;;;buerger;;
michel_geschechsennot;Michel Geschechsennot;Urkunden;1;1413;1413;0;StaAKr-0167;;;buerger;;
michel_spindler;Michel Spindler;Urkunden;1;1502;1502;0;StaAKr-0565;;;buerger;;
michel_volger;Michel Volger;Urkunden;1;1433;1433;0;StaAKr-0241;;;buerger;;
michel_weyerburger;Michel Weyerburger;Urkunden;1;1530;1530;0;StaAKr-0710b;;;buerger;;
moert_pautraeer;Mört Pauträer;Bürgerbuch;1;1601;1601;0;;BB-2374;;buerger;Brotsitzer;
moert_winckler;Mört Winnckhler;Bürgerbuch;1;1602;1602;0;;BB-2381;;buerger;;
moritz_fuerstbischof_von_freising;Moritz;Urkunden;1;1568;1568;0;StaAKr-Hollenburg-0002;;;buerger;;
moritz_kaiser;Moritz Kaiser;Urkunden;1;1538;1538;0;StaAKr-0754;;;buerger;;
mort_steckmair;Mort Steckmair;Bürgerbuch;1;1555;1555;0;;BB-0648;;buerger;;
morth_schoder;Morth Schoder;Bürgerbuch;1;1592;1592;0;;BB-2194;;buerger;;
moses_neumann;Magister Myses Neuman;Bürgerbuch;2;1566;1578;12;;BB-1106|BB-1722;;buerger;;
mthias_1490;Mthias;Urkunden;1;1490;1490;0;StaAKr-0525;;;buerger;;
muehlbanger_1488;Mühlbanger;Urkunden;1;1488;1488;0;StaAKr-0514;;;buerger;;
n_krauss;N. Krauss;Bürgerbuch;1;1557;1557;0;;BB-0692;;buerger;Binder;
n_walkham;N. Walkhaim;Bürgerbuch;1;1550;1550;0;;BB-0353;;buerger;;
nathanael_liebhart;Nathanael Liebhart;Bürgerbuch;1;1581;1581;0;;BB-1897;;buerger;;
nathaniel_liebhart;Nathaniel Liebhart;Bürgerbuch;1;1588;1588;0;;BB-2087;;buerger;Gürtler;
nicel_pichel;Nicel Pichel;Urkunden;1;1473;1473;0;StaAKr-0428;;;buerger;;
niclai_feilings;Niclai Feilings;Bürgerbuch;1;1608;1608;0;;BB-2459;;buerger;;
niclasen_melnapf;Niclasen Melnapf;Bürgerbuch;1;1581;1581;0;;BB-1849;;buerger;;
niclass_herbst;Niclaß Herbst;Bürgerbuch;1;1615;1615;0;;BB-2598;;buerger;Nestler;
niclasz_welling;Niclasz Welling;Bürgerbuch;1;1577;1577;0;;BB-1715;;buerger;Schneider;
niclauss_puz;Niclauß Puz;Bürgerbuch;1;1585;1585;0;;BB-2034;;buerger;Gürtler;
nicolaus_iagniortovius;Nicolaus Iagniortovius;Urkunden;1;1623;1623;0;StAK-Stein-2039;;;buerger;;
nicolaus_turinger;Nicolaus Turinger;Bürgerbuch;1;1564;1564;0;;BB-1023;;buerger;;
nikl_pykl;Nikl Pykl;Urkunden;1;1471;1471;0;StaAKr-0425;;;buerger;;
niklas_bechberg;Niklas Bechberg;Urkunden;1;1459;1459;0;StaAKr-0379;;;buerger;;
niklas_choll;Niklas|Niklas Choll;Urkunden;6;1416;1435;19;StaKr-0212|StaAKr-0180|StaAKr-0184|StaAKr-0188|StaAKr-0258|StaAKr-0259;;;buerger;;
niklas_clamer;Niclaß Clamer;Bürgerbuch;1;1622;1622;0;;BB-2716;;buerger;;
niklas_clar;Niclaß Clar;Bürgerbuch;1;1622;1622;0;;BB-2667;;buerger;;
niklas_der_choll;Niklas|Niklas der Choll;Urkunden;1;1422;1422;0;StaKr-0207;;;buerger;;
niklas_eckinger;Niklas Eckinger;Urkunden;1;1431;1431;0;StaAKr-0229;;;buerger;;
niklas_ekkart;Niklas Ekkart;Urkunden;1;1435;1435;0;StaAKr-0259;;;buerger;;
niklas_ferber;Niclas Ferber;Bürgerbuch;1;1568;1568;0;;BB-1293;;buerger;Schuster;
niklas_frieauf;Niclas Frieauf;Bürgerbuch;1;1547;1547;0;;BB-0228;;buerger;Schuster;
niklas_gmuender;Niklas Gmünder;Urkunden;1;1459;1459;0;StaAKr-0380;;;buerger;;
niklas_guenther;Niklas Günther|Nikolaus Günther;Urkunden;2;1374;1374;0;StaAKr-0046|StaAKr-0047;;;buerger;;
niklas_herbst;Niclaß Herbst;Bürgerbuch;1;1580;1580;0;;BB-1823;;buerger;Hutstepper;
niklas_huss;Niclasz Husz;Bürgerbuch;1;1602;1602;0;;BB-2392;;buerger;;
niklas_kasstl;Niclas Kasstl;Bürgerbuch;1;1549;1549;0;;BB-0319;;buerger;;
niklas_kemauf;Niklas Kemauf;Urkunden;1;1435;1435;0;StaAKr-0261;;;buerger;;
niklas_kierzl;Niclas Khierzl;Bürgerbuch;1;1614;1614;0;;BB-2578;;buerger;Leineweber;
niklas_melnapfl;Niclaß Melnapfl;Bürgerbuch;1;1571;1571;0;;BB-1375;;buerger;Buchbinder;
niklas_muellner;Niklas Müllner;Urkunden;1;1419;1419;0;StaAKr-0196;;;buerger;;
niklas_narzendorfer;Niklas Narzendorfer;Urkunden;1;1421;1421;0;StaAKr-0202;;;buerger;;
niklas_parnnstain;Niclas Parnnstain;Bürgerbuch;1;1552;1552;0;;BB-0467;;buerger;Schuster;
niklas_peutl;Niklas Peutl;Urkunden;1;1419;1419;0;StaAKr-0198;;;buerger;;
niklas_pfleger;Niklas Pfleger;Urkunden;1;1452;1452;0;StaAKr-0311;;;buerger;;
niklas_phleger;Niklas Phleger;Urkunden;1;1457;1457;0;StaAKr-0351;;;buerger;;
niklas_puebenstam;Niklas Puebenstam;Urkunden;1;1425;1425;0;StaAKr-0218;;;buerger;;
niklas_rauch;Niclas Rauch;Bürgerbuch;1;1584;1584;0;;BB-2012;;buerger;Bäcker;
niklas_reinberger;Niklas Reinberger;Urkunden;1;1372;1372;0;StaAKr-0044;;;buerger;;
niklas_reisperg;Niklas Reisperg;Urkunden;1;1418;1418;0;StaAKr-0190;;;buerger;;
niklas_reyenstein;Niklas Reyenstein;Urkunden;1;1419;1419;0;StaAKr-0195;;;buerger;;
niklas_sattler;Niklas Sattler;Urkunden;1;1373;1373;0;StaAKr-0045;;;buerger;;
niklas_schallenberger;Niklas Schallenberger|Nikolaus Schallenberger;Urkunden;2;1415;1422;7;StaAKr-0178|StaAKr-0205;;;buerger;;
niklas_schlesinger;Niklas Schlesinger;Urkunden;1;1547;1547;0;StaAKr-0798;;;buerger;;
niklas_schmid;Niclas Schmid;Bürgerbuch;1;1546;1546;0;;BB-0198;;buerger;;
niklas_spitlmuelner;Niclas Spitlmülner;Bürgerbuch;1;1581;1581;0;;BB-1900;;buerger;;
niklas_stadoeder;Niclasz Stadöder;Bürgerbuch;1;1576;1576;0;;BB-1610;;buerger;;
niklas_steidl;Niclas Steidl;Bürgerbuch;1;1613;1613;0;;BB-2554;;buerger;Bäcker;
niklas_truchsess;Niklas Truchseß;Urkunden;1;1451;1451;0;StaAKr-0304;;;buerger;;
niklas_tyrringers;Niclasen Tyrringers;Bürgerbuch;1;1564;1564;0;;BB-1018;;buerger;Kramer;
niklas_vom_see;Niklas vom See;Urkunden;5;1419;1424;5;StaAKr-0195|StaAKr-0198|StaAKr-0200|StaAKr-0204|StaAKr-0214;;;buerger;;
