id;Datum;Datum_unsicher;Name;personen_id;Beruf;Beruf_unsicher;Wirtschaftssektor;Buergen;buergen_id;Buergen_Berufe;Anmerkungen;Ort;orte_unsicher;Datum_Anmerkung;zuordnung_sicher;unsicherheit_anmerkung
BB-1364;1571-05-04;;Hanß Oberleutner;hans_oberleutner;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-1365;1571-05-08;;Sigmundt Mötl;sigmund_moetl;Tuchscherer;;Textil & Bekleidung;;;;;;;;ja;
BB-1366;1571-05-11;;Hanß Ortner;hans_ortner;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-1367;1571-05-11;;Melchior Vnkhaut;melchior_vnkhaut;Kupferschmied;;Metall & Waffen;;;;;;;;ja;
BB-1368;1571-05-15;;Michael Eggl;michael_eggl;Zimmermann;;Holz, Bau & Stein;;;;;;;;ja;
BB-1369;1571-05-18;;Hannß Reutner;hans_reutner;;;;;;;;;;;;
BB-1370;1571-06-01;;Hannß Taxler;hans_taxler;Lebzelter;;Lebensmittelhandwerk;Sebastian Rösch, Cristoff Ernnsthoffer.;sebastian_roesch|christoph_ernnsthoffer;;;;;;ja;
BB-1371;1571-06-01;;Lorennz Portenhauser;lorenz_portenhauser;;;;Georg Rorer (Hafner), Khillin Achleutner.;georg_rorer|khillin_achleutner;Hafner|;;;;;;
BB-1372;1571-06-08;;Carl Rambich;carl_rambich;Schlosser;;Metall & Waffen;;;;;;;;ja;
BB-1373;1571-06-12;;Paul Sunger;paul_sunger;;;;Georgen Zeidler, Leopolten Tonner.;georg_zeidler|leopold_tonner;;;;;;;
BB-1374;1571-07-10;;Salomon Schmidl;salomon_schmidl;Drechsler;;Holz, Bau & Stein;Glasien Malner (Drechsler).;glasien_malner;Drechsler;;;;;ja;
BB-1375;1571-08-09;;Niclaß Melnapfl;niklas_melnapfl;Buchbinder;;Sonstiges Handwerk;;;;;;;;ja;
BB-1376;1571-08-28;;Hansen Rimbsers;hansen_rimbsers;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-1377;1571-09-11;;Lienhart Marquart;lienhart_marquart;;;;;;;;;;;;
BB-1378;1571-12-29;;Melchior Behams;melchior_behaimb;Nadler;;Metall & Waffen;;;;;;;Hernachbenente bürger haben den 29. December a(nno) 71isten vor erwellung den aidt gethon.;ja;
BB-1379;1571-12-29;;Paul Straubinger;paul_straubinger;Messerschmied;;Metall & Waffen;;;;;;;;ja;
BB-1380;1571-12-29;;Wolff Khiendll;wolf_kiendll;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1381;1571-12-29;;Sebastian Mairhauser;sebastian_mairhauser;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1382;1571-12-29;;Leonhart Taxer;leonhard_taxer;Lebzelter;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1383;1571-12-29;;Paull Peidel;paul_peidl;Steinmetz;;Holz, Bau & Stein;;;;;;;;ja;
BB-1384;1571-12-29;;Colman Gartner;kolman_gartner;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-1385;1571-12-29;;Mert Trol;martin_trol;Beutler;;Leder & Pelz;;;;;;;;ja;
BB-1386;1571-12-29;;Christoff Staininger;christoph_staininger;Torhüter;;Sonstige Dienstleistungen;;;;;;;;ja;
BB-1387;1571-12-29;;Daniel Mulner;daniel_muellner;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1388;1571-12-29;;Paul Sautäger;paul_sautaeger;Barbier;;Gesundheit;;;;;;;;ja;
BB-1389;1571-12-29;;Marx Iminger;markus_iminger;Tuchscherer;;Textil & Bekleidung;;;;;;;;ja;
BB-1390;1571-12-29;;Six Mair;six_mayr;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1391;1571-12-29;;Zacheriasz Khreusz;zacharias_krauss;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1392;1571-12-29;;Sigmundt Römmer;sigmund_roemer;Gastgeb;;Gastgewerbe & Getraenke;;;;;;;;ja;
BB-1393;1571-12-29;;Matheusz Herman;matthaeus_herman;Uhrmacher;;Metall & Waffen;;;;;;;;ja;
BB-1394;1571-12-29;;Wolff Khlain;wolf_klain;Beutler;;Leder & Pelz;;;;;;;;ja;
BB-1395;1571-12-29;;Christoff Talnackher;christoph_talnacker;Handschuhmacher;;Leder & Pelz;;;;;;;;ja;
BB-1396;1573-01-02;;Daniel Heniggusz;daniel_henigguss;Goldschmied;;Metall & Waffen;;;;;;;Hernach benente bürger haben den anndern January anno 73isten den aidt gethon. (Handschuhmacher);ja;
BB-1397;1573-01-02;;Georg Stossi;georg_stossi;Weißgerber;;Leder & Pelz;;;;;;;;ja;
BB-1398;1573-01-02;;Fridrich Osthueber;friedrich_ostahueber;Lederer;;Leder & Pelz;;;;Erstmalig vorstellig am 8. Februar 1571.;;;;ja;"personen_id vereinheitlicht (vorher friedrich_osthueber): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-1358 (""Fridrich Ostahueber"", Ähnlichkeit 0.973) - dieselbe Person."
BB-1399;1573-01-02;;Anndre Ving;andreas_ving;Bader;;Gesundheit;;;;;;;;ja;
BB-1400;1573-01-02;;Hannsz Vischer;hans_fischer;Nagelschmied;;Metall & Waffen;;;;;;;;ja;
BB-1401;1573-01-02;;Hanns Leopoldt;hans_leopoldt;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1402;1573-01-02;;Sigmudnt Behaimb;sigmudnt_behaimb;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-1403;1573-01-02;;Thoman Franzl;thomas_franzl;Kotzenmacher, Deckenmacher;;Textil & Bekleidung;;;;;;;;ja;
BB-1404;1573-01-02;;Gilg Schwantner;aegidius_schwantner;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1405;1573-01-02;;Hannsz Kampel;hans_kampel;Brotsitzer;;Handel;;;;;;;;ja;
BB-1406;1573-01-02;;Sebastian Feldtsperger;sebastian_feldtsperger;;;;;;;;;;;;
BB-1407;1573-01-02;;Sebastian Hager;sebastian_hager;;;;;;;;;;;;
BB-1408;1573-01-02;;Sigmundt Augermair;sigmund_augermair;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1409;1573-01-02;;Matheusz Krembser;matthaeus_krembser;;;;;;;;;;;;
BB-1410;1573-01-02;;Hannsz Peitler;hans_peitler;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1411;1573-01-02;;Lienhartt Maurer;lienhartt_maurer;Ratsdiener;;Verwaltung, Recht & Bildung;;;;;;;;ja;
BB-1412;1573-01-02;;Khlement Neikhamb;klement_neikhamb;Zirkelschmied;;Metall & Waffen;;;;;;;;ja;
BB-1413;1573-01-02;;Caspar Sanderer;kaspar_sandrer;Nagelschmied;;Metall & Waffen;;;;Erstmalig vorstellig am 10. März 1571.;;;;ja;"personen_id vereinheitlicht (vorher kaspar_sanderer): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-1360 (""Caspar Sandrer"", Ähnlichkeit 0.966) - dieselbe Person."
BB-1414;1573-01-02;;Lienhardt Marckhquart;lienhardt_marckquart;Uhrmacher;;Metall & Waffen;;;;;;;;ja;
BB-1415;1573-01-02;;Ulrich Maillandt;ulrich_maillandt;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1416;1573-01-02;;Jacob Schärtl;jakob_schaertl;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-1417;1573-01-02;;Theronime Khlämpffl;theronime_klaempffl;Schlosser;;Metall & Waffen;;;;;;;;ja;
BB-1418;1573-01-02;;Georg Präntlmair;georg_praentlmair;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1419;1573-01-02;;Matheusz Tenerl;matthaeus_tenerl;;;;;;;;;;;;
BB-1420;1573-01-02;;Georg Grueber;georg_grueber;Marktfahrer;ja;Handel;;;;;;;;nein;"Zuordnung zu Wirtschaftssektor unsicher: Bedeutung/Zuordnung des Berufs ""Marktfahrer"" nicht eindeutig klärbar."
BB-1421;1573-01-02;;Hannsz Messerer;hans_messerer;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1422;1573-01-02;;Georg Veissinger;georg_veissinger;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1423;1573-01-02;;Wolff Grismair;wolf_grismair;;;;;;;;;;;;
BB-1424;1573-01-02;;Khillian Pierpäm;kilian_pierpaem;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1425;1573-01-02;;Eliasz Vesch;elias_vesch;;;;;;;;;;;;
BB-1426;1573-12-19;;Leopold Fobst;leopold_fobst;;;;;;;;;;Hernach benente bürger haben den neunzehenden tag Decembris a(nno) 73isten den aidt gethan.;;
BB-1427;1573-12-19;;Wolff Khren;wolf_kren;;;;;;;;;;;;
BB-1428;1573-12-19;;Adam Eiszler;adam_eissler;;;;;;;;;;;;
BB-1429;1573-12-19;;Sigmundt Prandtner;sigmund_prandtner;Fragner;;Handel;;;;;;;;ja;
BB-1430;1573-12-19;;Hansz Burckhardt;hans_burckhardt;Flaschner;;Metall & Waffen;;;;;;;;ja;
BB-1431;1573-12-19;;Albrecht Schneider;albrecht_schneider;Flaschner;;Metall & Waffen;;;;;;;;ja;
BB-1432;1573-12-19;;Andre Sulzer;andreas_sulzer;Seifensieder;;Sonstiges Handwerk;;;;;;;;ja;
BB-1433;1573-12-19;;Caspar Habesfeur;kaspar_habesfeur;Leitgeb;;Gastgewerbe & Getraenke;;;;;;;;ja;
BB-1434;1573-12-19;;Clement Knirznschildt;klement_knirznschildt;Gürtler;;Metall & Waffen;;;;;;;;ja;
BB-1435;1573-12-19;;Caspar Khleblat;kaspar_kleblath;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-1436;1573-12-19;;Hannß Oxlmair;hans_oxlmair;;;;;;;;;;;;
BB-1437;1573-12-19;;Georg Khurz;georg_kurz;Panzermacher;;Metall & Waffen;;;;;;;;ja;
BB-1438;1573-12-19;;Hansz Maurer;hans_maurer;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-1439;1573-12-19;;Thoman Perger;thomas_perger;Kramer;;Handel;;;;;;;;ja;
BB-1440;1573-12-19;;Steffan Huetter;stephan_huetter;;;;;;;;;;;;
BB-1441;1573-12-19;;Hansz Schäffler;hans_schaeffler;Tuchscherer;;Textil & Bekleidung;;;;;;;;ja;
BB-1442;1573-12-19;;Matheusz Stainer;matheusz_stainer;Drechsler;;Holz, Bau & Stein;;;;;;;;ja;
BB-1443;1573-12-19;;Georg Khrumb;georg_krumb;Kürschner;;Leder & Pelz;;;;;;;;ja;
BB-1444;1573-12-19;;Christoff Resl;christoph_resl;Kürschner;;Leder & Pelz;;;;;;;;ja;
BB-1445;1573-12-19;;Michael Orttner;michael_ortner;;;;;;;;;;;;
BB-1446;1573-12-19;;Urban Bindter;urban_pindter;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-1447;1573-12-19;;Hannsz Kämäner;hans_kaemaener;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-1448;1573-12-19;;Christoff Effele;christoph_effele;Büchsenmacher;;Metall & Waffen;;;;;;;;ja;
BB-1449;1573-12-19;;Marx Denschlach;markus_denschlach;Büchsenschäfter;;Metall & Waffen;;;;;;;;ja;
BB-1450;1573-12-19;;Hannsz Rattenberger;hans_rattenberger;Riemer;;Leder & Pelz;;;;;;;;ja;
BB-1451;1573-12-19;;Hannsz Bezl;hans_bezl;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-1452;1573-12-19;;Andre Haineckher;andreas_hainecker;Beutler;;Leder & Pelz;;;;;;;;ja;
BB-1453;1573-12-19;;Christoff Maisch;christoph_maisch;Messner;;Kirche & Religion;;;;;;;;ja;
BB-1454;1573-12-19;;Hannsz Sulzberger;hans_sulzberger;Messerschmied;;Metall & Waffen;;;;;;;;ja;
BB-1455;1573-12-19;;Veith Dorffner;veit_dorffner;;;;;;;;;;;;
BB-1456;1573-12-19;;Lamprecht Stollberger;lamprecht_stollberger;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1457;1573-12-19;;Christoff Tallinger;christoph_tallinger;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-1458;1573-12-19;;Veith Planckh;veit_planck;;;;;;;;;;;;
BB-1459;1573-12-19;;Joachim Taller;joachim_taller;;;;;;;;;;;;
BB-1460;1573-12-19;;Mertt Vischer;martin_fischer;Maler;;Kunst, Musik & Unterhaltung;;;;;;;;ja;
BB-1461;1573-12-19;;Oswald Seman;oswald_seman;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1462;1573-12-19;;Hannsz Vogl;hans_vogl;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-1463;1573-12-19;;Christoff Rein;christoph_rein;Kürschner;;Leder & Pelz;;;;;;;;ja;
BB-1464;1573-12-19;;Georg Märckhl;georg_maerckl;Gürtler;;Metall & Waffen;;;;;;;;ja;
BB-1465;1573-12-19;;Leonhardt Güszrigl;leonhard_guessrigl;Kupferschmied;;Metall & Waffen;;;;;;;;ja;
BB-1466;1573-12-19;;Walthan Herttenstain;walter_hertnstain;Kramer;;Handel;;;;;;;;ja;
BB-1467;1573-12-19;;Steffan Azmansdorff;stephan_azmansdorff;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1468;1573-12-19;;Andre Klem;andreas_klem;Hauerschmied;ja;Metall & Waffen;;;;;;;;ja;"Berufsbezeichnung ""Hauerschmied"" im Quellentext schwer leserlich bzw. Schreibweise/Lesart unsicher."
BB-1469;1573-12-19;;Georg Mayr;georg_mayr_bb1573;Wagner;;Holz, Bau & Stein;;;;;;;;ja;
BB-1470;1573-12-19;;Christoff Pachmair;christoph_pachmair;;;;;;;;;;;;
BB-1471;1573-12-19;;Pangraz Derffler;pangraz_derffler;;;;;;;;;;;;
BB-1472;1573-12-19;;Hannß Schlotterer;hans_schlotterer;Handschuhmacher;;Leder & Pelz;;;;;;;;ja;
BB-1473;1573-12-19;;Christoff Lenaß;christoph_lenass;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-1474;1573-12-19;;Hannß Fastler;hans_fastler;Salzleger;;Handel;;;;;;;;ja;
BB-1475;1573-12-19;;Marx Zessenmacher;markus_zessenmacher;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-1476;1574-01-15;;Lorenz Schüz;lorenz_schuez;Schlosser;;Metall & Waffen;;;;;;;;ja;
BB-1477;1574-05-14;;Hansz Erbar;hans_erbar;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-1478;1574-05-14;;Mathias Troyer;matthias_troyer;;;;;;;;;;;;
BB-1479;1574-05-19;;Hannß Seidner;hans_seidner;Nestler;;Leder & Pelz;;;;;;;;ja;
BB-1480;1574-05-21;;Sigmundt Zipf;sigmund_zipf;;;;;;;;;;;;
BB-1481;1574-05-28;;Christoff Pruckhner;christoph_pruckner;Kupferschmied;;Metall & Waffen;;;;;;;;ja;
BB-1482;1574-05-28;;Mathias Troyer;matthias_troyer;;;;Balthasarn Krätschmair (Binder), Christoff Kütten (Weißgerber).;balthasarn_kraetschmair|christoph_kuetten;Binder|Weißgerber;Erstmalig vorstellig im Mai 1574.;;;;;
BB-1483;1574-06-02;;Christoff Kren;christoph_kren;;;;;;;;;;;;
BB-1484;1574-06-02;;Michael Mäbl;michael_maebl;;;;;;;;;;;;
BB-1485;1574-06-18;;Michael Ostermair;michael_ostermair;;;;Thoman Schuözinger, Christoffen Zwicker.;thomas_schuoezinger|christoff_zwicker;;;;;;;
BB-1486;1574-06-18;;Thoman Hoffstetter;thomas_hoffstetter;;;;;;;;;;;;
BB-1487;1574-07-02;;Paul Kraudt;paul_kraudt;Schneider;;Textil & Bekleidung;Ambrosim Risen, Mertten Kagerer.;ambrosim_risen|martin_kagerer;;;;;;ja;
BB-1488;1574-07-13;;Peter Gradtner;peter_gradtner;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1489;1574-07-16;;Michael Marths;michael_marths;Klampferer;;Metall & Waffen;Benedicten Dandl, Wolffen Kazpreiner.;benedikt_dandl|wolffen_kazpreiner;;;;;;ja;
BB-1490;1574-08-06;;Hanß Kaniter;hans_kaniter;Glaser;;Holz, Bau & Stein;Wilhalm Schmidthueber (Zimmermann).;wilhalm_schmidthueber;Zimmermann;;;;;ja;
BB-1491;1574-08-06;;Hanß Wibmpauer;hans_wibmpauer;Buchbinder;;Sonstiges Handwerk;Daviden Waisl, Blasy Müllner.;daviden_waisl|blasius_muellner;;;;;;ja;
BB-1492;1574-08-06;;Hanß Grabmaister;hans_grabmaister;Buchführer;;Handel;Mathiasen Spändl, Hannsen Oberleutner.;mathiasen_spaendl|hans_oberleutner;;;;;;nein;"Zuordnung zu Wirtschaftssektor unsicher: Bedeutung/Zuordnung des Berufs ""Buchführer"" nicht eindeutig klärbar."
BB-1493;1574-08-17;;Peter Ehrnbeckh;peter_ehrnbeck;;;;;;;;;;;;
BB-1494;1574-08-13;;Fridrich Schüestl;friedrich_schiestl;;;;;;;;;;;;
BB-1495;1574-08-13;;Hainrich Luitkhe;heinrich_luitkhe;Schlosser;;Metall & Waffen;Andreen Heckher (Schmied).;andreas_hecker;Schmied;;;;;ja;
BB-1496;1574-08-13;;Hansz Strauber;hans_strauber;Hutmacher;;Textil & Bekleidung;Hansen Oberleuttner.;hansen_oberleuttner;;;;;;ja;
BB-1497;1574-08-13;;Caspar Vepauer;kaspar_vepauer;Schuster;;Leder & Pelz;Mertten Kagerer, Wolffen Turner.;martin_kagerer|wolf_turner;;;;;;ja;
BB-1498;1574-08-13;;Steffan Fuchsz;stephan_fuchs;Drechsler;;Holz, Bau & Stein;Blasien Müllner.;blasien_muellner;;;;;;ja;
BB-1499;1574-08-13;;Leonhardt Windisch;leonhard_windisch;;;;;;;;;;;;
BB-1500;1574-08-30;;Vicenz Hoffpauer;vicenz_hoffpauer;Fuhrmann;;Transport & Wasserwesen;Steffen Alckhoffer.;steffen_alckhoffer;;;;;;ja;
BB-1501;1574-08-31;;Hanß Hoffer;hans_hoffer;Harnischpolierer;;Metall & Waffen;;;;;;;;ja;
BB-1502;1574-09-03;;Hansz Vischer;hans_fischer;Bäcker;;Lebensmittelhandwerk;Wolffen Turner, Benedicten Dandl.;wolffen_turner|benedikt_dandl;;;;;;ja;
BB-1503;1574-09-14;;Martin Feldtmülner;martin_feldtmuelner;Klampferer;;Metall & Waffen;Hansen Rimbser, Hansen Grabmaister (Buchbinder).;hansen_rimbser|hansen_grabmaister;|Buchbinder;;;;;ja;
BB-1504;1574-10-13;;Gabriel Tänckhler;gabriel_taenckler;Tuchscherer;;Textil & Bekleidung;Peter Tauckhler, Peter Painstadtl.;peter_tauckler|peter_painstadtl;;;;;;ja;
BB-1505;1574-10-15;;Andreas Haubt;andreas_haubt;;;;Hansen Behamben (Bürger zu Krems), Pauln Straubaiger (Bürger zu Krems).;hansen_behamben|paul_straubaiger;;;;;;;
BB-1506;1574-10-15;;Hanß Kluegeisen;hans_kluegeisen;;;;;;;;;;;;
BB-1507;1574-11-13;;Daniel Zedtliz;daniel_zedtliz;Hutmacher;;Textil & Bekleidung;Benedicten Dandl (Klampferer), Wolffen Kazprinniger (Klampferer).;benedikt_dandl|wolffen_kazprinniger;Klampferer|Klampferer;;;;;ja;
BB-1508;1574-11-23;;Christoff Räber;christoph_raeber;Ratsdiener;;Verwaltung, Recht & Bildung;;;;;;;;ja;
BB-1509;1574-12-18;;Hansz Vischer;hans_fischer;Bäcker;;Lebensmittelhandwerk;;;;Erstmalig vorstellig am 3. September 1574.;;;Hernach benante bür(ger) haben den 18. Decembris a(nno) 74isten vor der erwellung den burger aidt gethan.;ja;
BB-1510;1574-12-18;;Gregor Dölderl;gregor_doelderl;Bader;;Gesundheit;;;;;;;;ja;
BB-1511;1574-12-18;;Caspar Vepauer;kaspar_vepauer;Schuster;;Leder & Pelz;;;;Erstmalig vorstellig am 13. August 1574.;;;;ja;
BB-1512;1574-12-18;;Michael Mäbl;michael_maebl;;;;;;;Erstmalig vorstellig am 2. Juni 1574.;;;;;
BB-1513;1574-12-18;;Vicenz Hoffpauer;vicenz_hoffpauer;Fuhrmann;;Transport & Wasserwesen;;;;Erstmalig vorstellig am 30. August 1574.;;;;ja;
BB-1514;1574-12-18;;Hainrich Luithae;heinrich_luitkhe;Schlosser;;Metall & Waffen;;;;Erstmalig vorstellig am 13. August 1574 unter Hainrich Luitkhe.;;;;ja;"personen_id vereinheitlicht (vorher heinrich_luithae): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-1495 (""Hainrich Luitkhe"", Ähnlichkeit 0.938) - dieselbe Person."
BB-1515;1574-12-18;;Caspar Köchl;kaspar_koechl;Seiler;;Transport & Wasserwesen;;;;;;;;ja;
BB-1516;1574-12-18;;Andreas Haubt;andreas_haubt;Kammmacher;;Sonstiges Handwerk;;;;Erstmalig vorstellig am 15. Oktobe 1574.;;;;ja;
BB-1517;1574-12-18;;Daniel Zedtliz;daniel_zedtliz;Hutmacher;;Textil & Bekleidung;;;;Erstmalig vorstellig am 13. November 1574.;;;;ja;
BB-1518;1574-12-18;;Gabriel Walttersperger;gabriel_walttersperger;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1519;1574-12-18;;Mathias Thryer;matthias_thryer;;;;;;;Erstmalig vorstellig im Mai 1574 und am 28. Mai 1574.;;;;;
BB-1520;1574-12-18;;Thoman Hoffstetter;thomas_hoffstetter;Schmied;;Metall & Waffen;;;;Erstmalig vorstellig am 18. Juni 1574.;;;;ja;
BB-1521;1574-12-18;;Mang Haß;mang_haas;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1522;1574-12-18;;Wolff Speckher;wolf_specker;Weber;;Textil & Bekleidung;;;;;;;;ja;
BB-1523;1574-12-18;;Hansz Kluegeisen;hans_kluegeisen;;;;;;;Erstmalig vorstellig am 15. Oktober 1574.;;;;;
BB-1524;1574-12-18;;Hansz Grabmaister;hans_grabmaister;Buchführer;;Handel;;;;Erstmalig vorstellig am 6. August 1574.;;;;nein;"Zuordnung zu Wirtschaftssektor unsicher: Bedeutung/Zuordnung des Berufs ""Buchführer"" nicht eindeutig klärbar."
BB-1525;1574-12-18;;Merth Feldtmüllner;martin_feldtmuelner;Klampferer;;Metall & Waffen;;;;Erstmalig vorstellig am 14. September 1574.;;;;ja;"personen_id vereinheitlicht (vorher martin_feldtmuellner): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-1503 (""Martin Feldtmülner"", Ähnlichkeit 0.833) - dieselbe Person."
BB-1526;1574-12-18;;Wolff Pfäffinger;wolf_pfaeffinger;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-1527;1574-12-18;;Sigmundt Hürnberger;sigmund_huernberger;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-1528;1574-12-18;;Lorenz Schüz;lorenz_schuez;Schlosser;;Metall & Waffen;;;;Erstmalig vorstellig am 15. Januar 1574.;;;;ja;
BB-1529;1574-12-18;;Kilian Gredtlhueber;kilian_gredtlhueber;;;;;;;;;;;;
BB-1530;1574-12-18;;Hansz Seidner;hans_seidner;Nestler;;Leder & Pelz;;;;Erstmalig vorstellig am 19. Mai 1574.;;;;ja;
BB-1531;1574-12-18;;Hansz Wibmpauer;hans_wibmpauer;Buchbinder;;Sonstiges Handwerk;;;;Erstmalig vorstellig am 6. August 1574.;;;;ja;
BB-1532;1574-12-18;;Hansz Strauber;hans_strauber;Hutmacher;;Textil & Bekleidung;;;;Erstmalig vorstellig am 13. August 1574.;;;;ja;
BB-1533;1574-12-18;;Paul Mitterer;paul_mitterer;Weber;;Textil & Bekleidung;;;;;;;;ja;
BB-1534;1574-12-18;;Christoff Räber;christoph_raeber;Ratsdiener;;Verwaltung, Recht & Bildung;;;;Erstmalig vorstellig am 23. November 1574.;;;;ja;
BB-1535;1574-12-20;;Gabriel Tänckhler;gabriel_taenckler;Tuchscherer;;Textil & Bekleidung;;;;Erstmalig vorstellig am 13. Oktober 1574.;;;Hernachvolgunde burger haben den 20. Decembris a. 74isten nach der erwellung den burgeraidt gethan.;ja;
BB-1536;1574-12-20;;Hansz Hoffer;hans_hofer;Harnischpolierer;;Metall & Waffen;;;;;;;;ja;
BB-1537;1574-12-20;;Michael Orttner;michael_ortner;;;;;;;;;;;;
BB-1538;1574-12-20;;Hansz Kaniter;hans_kaniter;Glaser;;Holz, Bau & Stein;;;;Erstmalig vorstellig am 6. August 1574.;;;;ja;
BB-1539;1574-12-20;;Michael Ostermair;michael_ostermair;;;;;;;Erstmalig vorstellig am 18. Juni 1574.;;;;;
BB-1540;1574-12-20;;Peter Ehrnbeckh;peter_ehrnbeck;;;;;;;Erstmalig vorstellig am 17. August 1574.;;;;;
BB-1541;1574-12-20;;Hannsz Oberleuttner;hans_oberleuttner;;;;;;;;;;;;
BB-1542;1574-12-20;;Fridrich Schüestl;friedrich_schiestl;;;;;;;Erstmalig vorstellig am 13. August 1574.;;;;;
BB-1543;1575-02-11;;Georg Grueber;georg_grueber;Hutmacher;;Textil & Bekleidung;Maister Marxen Koweindl (Hutmacher), Wolffen Khazbreininger.;maister_marxen_koweindl|wolffen_kazbreininger;Hutmacher|;;;;;ja;
BB-1544;1575-05-06;;Hansz Schueler;hans_schueler;Schuster;;Leder & Pelz;Maister Georgen Kotten (Binder), Veitten Klain (Beutler).;georg_kotten|veit_klain;Binder|Beutler;;;;;ja;
BB-1545;1575-05-13;;Matheus Lindtner;matthaeus_lindtner;;;;Pettern Painstattl, Anndreas Andre.;pettern_painstattl|anndreas_andre;;;;;;;
BB-1546;1575-05-13;;Urban Hötscher;urban_hoetscher;;;;Thoman Oßwalt, Hannsen Stainsailler.;thomas_oswaldt|hans_stainsailler;;;;;;;
BB-1547;1575-06-28;;Rueprecht Obermülner;ruprecht_obermuelner;;;;;;;;;;;;
BB-1548;1575-07-15;;Wolff Strensdorffer;wolf_strensdorffer;Riemer;;Leder & Pelz;;;;;;;;ja;
BB-1549;1575-08-19;;Matheus Widman;matthaeus_widman;Gürtler;;Metall & Waffen;Pauln Sanfager, Clementen Weikhamb.;paul_sanfager|clementen_weikhamb;;;;;;ja;
BB-1550;1575-08-19;;Wolff Bottnnauer;wolf_bottnnauer;;;;Petern Painstattl.;petern_painstattl;;;;;;;
BB-1551;1575-08-23;;Urban Streng;urban_streng;;;;;;;;;;;;
BB-1552;1575-10-21;;Steffan Tuechscherer;stephan_tuechscherer;;;;Georgen Werndl, Matheusen Krembser.;georg_werndl|matheus_kremser;;;;;;;
BB-1553;1575-12-02;;Wolff Wiszmair;wolf_wissmair;Tuchmacher;;Textil & Bekleidung;Thoman Tättl, Wilhalbmen Graßberger.;thomas_taettl|wilhalbmen_grassberger;;;;;;ja;
BB-1554;1575-12-13;;Michael Kleefelt;michael_kleefelt;Kleinschmied;;Metall & Waffen;Wolffen Turner, Anndre Hoffer (Schlosser).;wolffen_turner|andreas_hofer;|Schlosser;Khlainfelt durchgestrichen.;;;;ja;
BB-1555;1575-12-13;;Hannsz Karl;hans_karl;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-1556;1575-12-17;;Georg Grueber;georg_grueber;Hutmacher;;Textil & Bekleidung;;;;Erstmalig vorstellig am 11. Februar 1575.;;;Hernach benante burger haben an heut den 17. Decembris Anno 75isten den burger aidt gethon.;ja;
BB-1557;1575-12-17;;Hannsz Schueler;hans_schueler;Schuster;;Leder & Pelz;;;;Erstmalig vorstellig am 6. Mai 1575.;;;;ja;
BB-1558;1575-12-17;;Matheus Lindtner;matthaeus_lindtner;;;;;;;Erstmalig vorstellig am 13. Mai 1575.;;;;;
